hex,insert_time,altitude,flight,latitude,longitude,speed,track
8a02a8,2017-11-25 16:12:37+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:36+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:35+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:34+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:33+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:32+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:31+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:30+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:29+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:28+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:27+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:26+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:24+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:23+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:22+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:21+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:20+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:19+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:18+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:17+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:16+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:15+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:14+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:13+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:12+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:11+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:10+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:09+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:08+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:07+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:06+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:05+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:03+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:02+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:01+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:12:00+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:11:59+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:11:58+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:11:57+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:11:56+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:11:55+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:11:54+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:11:53+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:11:52+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:11:51+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:11:50+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:11:49+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:11:48+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:11:47+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:11:46+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:11:45+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:11:44+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:11:43+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:11:41+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:11:40+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:11:39+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:11:38+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:11:37+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:11:36+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:11:35+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:11:34+0000,13300,AWQ123,2.90542,101.31445,322,296
8a02a8,2017-11-25 16:11:33+0000,13150,AWQ123,2.90341,101.31866,322,296
8a02a8,2017-11-25 16:11:32+0000,13150,AWQ123,2.90341,101.31866,322,296
8a02a8,2017-11-25 16:11:31+0000,13150,AWQ123,2.90341,101.31866,322,296
8a02a8,2017-11-25 16:11:30+0000,13100,AWQ123,2.90218,101.32118,322,296
8a02a8,2017-11-25 16:11:29+0000,13075,AWQ123,2.90218,101.32118,322,296
8a02a8,2017-11-25 16:11:28+0000,13025,AWQ123,2.90089,101.32383,322,296
8a02a8,2017-11-25 16:11:27+0000,12975,AWQ123,2.90089,101.32383,322,296
8a02a8,2017-11-25 16:11:26+0000,12950,AWQ123,2.88591,101.35456,322,296
8a02a8,2017-11-25 16:11:25+0000,12850,AWQ123,2.88591,101.35456,322,296
8a02a8,2017-11-25 16:11:24+0000,12850,AWQ123,2.88591,101.35456,322,296
8a02a8,2017-11-25 16:11:23+0000,12075,AWQ123,2.88591,101.35456,322,296
8a02a8,2017-11-25 16:11:21+0000,12075,AWQ123,2.88591,101.35456,0,0
8a02a8,2017-11-25 16:11:20+0000,12075,AWQ123,2.88591,101.35456,0,0
8a02a8,2017-11-25 16:11:19+0000,12075,AWQ123,2.88591,101.35456,0,0
8a02a8,2017-11-25 16:11:18+0000,12075,AWQ123,2.88591,101.35456,0,0
8a02a8,2017-11-25 16:11:17+0000,12075,AWQ123,2.88591,101.35456,0,0
8a02a8,2017-11-25 16:11:16+0000,12075,AWQ123,2.88591,101.35456,0,0
8a02a8,2017-11-25 16:11:15+0000,12075,AWQ123,2.88591,101.35456,0,0
8a02a8,2017-11-25 16:11:14+0000,12075,AWQ123,2.88591,101.35456,0,0
8a02a8,2017-11-25 16:11:13+0000,12075,AWQ123,2.88591,101.35456,0,0
8a02a8,2017-11-25 16:11:12+0000,12075,AWQ123,2.88591,101.35456,0,0
8a02a8,2017-11-25 16:11:11+0000,12075,AWQ123,2.88591,101.35456,0,0
8a02a8,2017-11-25 16:11:10+0000,12075,AWQ123,2.88591,101.35456,0,0
8a02a8,2017-11-25 16:11:09+0000,12075,AWQ123,2.88591,101.35456,0,0
8a02a8,2017-11-25 16:11:08+0000,12075,AWQ123,2.88591,101.35456,0,0
8a02a8,2017-11-25 16:11:07+0000,12075,AWQ123,2.88591,101.35456,0,0
8a02a8,2017-11-25 16:11:06+0000,12075,AWQ123,2.88591,101.35456,0,0
8a02a8,2017-11-25 16:11:05+0000,12075,AWQ123,2.88591,101.35456,0,0
8a02a8,2017-11-25 16:11:04+0000,12075,AWQ123,2.88591,101.35456,0,0
8a02a8,2017-11-25 16:11:03+0000,12025,AWQ123,2.88461,101.35731,0,0
8a02a8,2017-11-25 16:11:02+0000,12000,AWQ123,2.88461,101.35731,0,0
75014b,2017-11-25 16:18:50+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:49+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:48+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:47+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:46+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:45+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:44+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:43+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:42+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:41+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:40+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:39+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:38+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:37+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:36+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:35+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:34+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:33+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:32+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:30+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:29+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:28+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:27+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:26+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:25+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:24+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:23+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:22+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:21+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:20+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:19+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:18+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:17+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:16+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:15+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:14+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:13+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:12+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:11+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:09+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:08+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:07+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:06+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:05+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:04+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:03+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:02+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:01+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:18:00+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:17:59+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:17:58+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:17:57+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:17:56+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:17:55+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:17:54+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:17:53+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:17:52+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:17:51+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:17:50+0000,13275,AXM823,2.99512,101.50183,338,165
75014b,2017-11-25 16:17:49+0000,13550,AXM823,2.99512,101.50183,341,165
75014b,2017-11-25 16:17:47+0000,13550,AXM823,2.99512,101.50183,341,165
75014b,2017-11-25 16:17:46+0000,13550,AXM823,2.99512,101.50183,341,165
75014b,2017-11-25 16:17:45+0000,13550,AXM823,2.99512,101.50183,341,165
75014b,2017-11-25 16:17:44+0000,13550,AXM823,2.99512,101.50183,341,165
75014b,2017-11-25 16:17:43+0000,13550,AXM823,2.99512,101.50183,341,165
75014b,2017-11-25 16:17:42+0000,13550,AXM823,2.99512,101.50183,341,165
75014b,2017-11-25 16:17:41+0000,13550,AXM823,2.99512,101.50183,341,165
75014b,2017-11-25 16:17:40+0000,13550,AXM823,2.99512,101.50183,341,165
75014b,2017-11-25 16:17:39+0000,13550,AXM823,2.99512,101.50183,341,165
75014b,2017-11-25 16:17:38+0000,13550,AXM823,2.99512,101.50183,341,165
75014b,2017-11-25 16:17:37+0000,13550,AXM823,2.99512,101.50183,341,165
75014b,2017-11-25 16:17:36+0000,13550,AXM823,2.99512,101.50183,341,165
75014b,2017-11-25 16:17:35+0000,13550,AXM823,2.99512,101.50183,341,165
75014b,2017-11-25 16:17:34+0000,13550,AXM823,2.99512,101.50183,341,165
75014b,2017-11-25 16:17:33+0000,13550,AXM823,2.99512,101.50183,341,165
75014b,2017-11-25 16:17:32+0000,13550,AXM823,2.99512,101.50183,341,165
75014b,2017-11-25 16:17:31+0000,13725,AXM823,2.99512,101.50183,342,165
75014b,2017-11-25 16:17:30+0000,13725,AXM823,2.99512,101.50183,342,165
75014b,2017-11-25 16:17:29+0000,13725,AXM823,2.99512,101.50183,342,165
75014b,2017-11-25 16:17:28+0000,13725,AXM823,2.99512,101.50183,342,165
75014b,2017-11-25 16:17:26+0000,13725,AXM823,2.99512,101.50183,342,165
75014b,2017-11-25 16:17:25+0000,13725,AXM823,2.99512,101.50183,342,165
75014b,2017-11-25 16:17:24+0000,13725,AXM823,2.99512,101.50183,342,165
75014b,2017-11-25 16:17:23+0000,13725,AXM823,2.99512,101.50183,342,165
75014b,2017-11-25 16:17:22+0000,13725,AXM823,2.99512,101.50183,342,165
75014b,2017-11-25 16:17:21+0000,13725,AXM823,2.99512,101.50183,342,165
75014b,2017-11-25 16:17:20+0000,13750,AXM823,2.99512,101.50183,342,165
75014b,2017-11-25 16:17:19+0000,13775,AXM823,2.9967,101.50143,342,165
75014b,2017-11-25 16:17:18+0000,13850,AXM823,3.00343,101.49975,342,165
75014b,2017-11-25 16:17:17+0000,13850,AXM823,3.00343,101.49975,342,165
75014b,2017-11-25 16:17:16+0000,13850,AXM823,3.00343,101.49975,342,165
75014b,2017-11-25 16:17:15+0000,13850,AXM823,3.00343,101.49975,342,165
75014b,2017-11-25 16:17:14+0000,13850,AXM823,3.00416,101.49956,342,165
75014b,2017-11-25 16:17:13+0000,13875,AXM823,3.00563,101.49919,342,165
75014b,2017-11-25 16:17:12+0000,13900,AXM823,3.01137,101.49771,342,165
75014b,2017-11-25 16:17:11+0000,13900,AXM823,3.01137,101.49771,342,165
75014b,2017-11-25 16:17:10+0000,13925,AXM823,3.01137,101.49771,343,165
75014b,2017-11-25 16:17:09+0000,13950,AXM823,3.01286,101.49733,343,165
75014b,2017-11-25 16:17:08+0000,13950,AXM823,3.01668,101.49639,343,165
75014b,2017-11-25 16:17:07+0000,13975,AXM823,3.01668,101.49639,343,165
75014b,2017-11-25 16:17:06+0000,14000,AXM823,3.01742,101.4962,343,165
75014b,2017-11-25 16:17:04+0000,14025,AXM823,3.01961,101.49563,343,165
75014b,2017-11-25 16:17:03+0000,14025,AXM823,3.02106,101.49528,343,165
75014b,2017-11-25 16:17:02+0000,14050,AXM823,3.02254,101.49492,343,165
75014b,2017-11-25 16:17:01+0000,14050,AXM823,3.02338,101.49468,343,165
75014b,2017-11-25 16:17:00+0000,14075,AXM823,3.02481,101.49435,343,165
75014b,2017-11-25 16:16:59+0000,14100,AXM823,3.02645,101.49393,343,165
75014b,2017-11-25 16:16:58+0000,14100,AXM823,3.02815,101.49347,343,165
75014b,2017-11-25 16:16:57+0000,14125,AXM823,3.03049,101.49291,343,165
75014b,2017-11-25 16:16:56+0000,14150,AXM823,3.03199,101.4925,343,165
75014b,2017-11-25 16:16:55+0000,14175,AXM823,3.0336,101.49207,343,165
75014b,2017-11-25 16:16:54+0000,14175,AXM823,3.03507,101.4917,343,165
75014b,2017-11-25 16:16:53+0000,14200,AXM823,3.03656,101.49132,344,165
75014b,2017-11-25 16:16:52+0000,14225,AXM823,3.0379,101.491,344,165
75014b,2017-11-25 16:16:51+0000,14225,AXM823,3.03951,101.49058,344,165
75014b,2017-11-25 16:16:50+0000,14250,AXM823,3.04233,101.48985,344,165
75014b,2017-11-25 16:16:49+0000,14275,AXM823,3.06496,101.48411,345,165
75014b,2017-11-25 16:16:48+0000,14375,AXM823,3.06496,101.48411,346,165
75014b,2017-11-25 16:16:47+0000,14375,AXM823,3.06496,101.48411,346,165
75014b,2017-11-25 16:16:46+0000,14375,AXM823,3.06496,101.48411,346,165
75014b,2017-11-25 16:16:45+0000,14375,AXM823,3.06496,101.48411,346,165
75014b,2017-11-25 16:16:43+0000,14375,AXM823,3.06496,101.48411,346,165
75014b,2017-11-25 16:16:42+0000,14375,AXM823,3.06496,101.48411,346,165
75014b,2017-11-25 16:16:41+0000,14475,AXM823,3.06496,101.48411,346,165
75014b,2017-11-25 16:16:40+0000,14475,AXM823,3.06496,101.48411,346,165
75014b,2017-11-25 16:16:39+0000,14475,AXM823,3.06496,101.48411,346,165
75014b,2017-11-25 16:16:38+0000,14475,AXM823,3.06496,101.48411,346,165
75014b,2017-11-25 16:16:37+0000,14475,AXM823,3.06496,101.48411,346,165
75014b,2017-11-25 16:16:36+0000,14475,AXM823,3.06496,101.48411,346,165
75014b,2017-11-25 16:16:35+0000,14500,AXM823,3.06496,101.48411,346,165
75014b,2017-11-25 16:16:34+0000,14550,AXM823,3.06905,101.48303,346,165
75014b,2017-11-25 16:16:33+0000,14550,AXM823,3.06905,101.48303,346,165
75014b,2017-11-25 16:16:32+0000,14550,AXM823,3.06905,101.48303,346,165
75014b,2017-11-25 16:16:31+0000,14550,AXM823,3.07207,101.48228,346,165
75014b,2017-11-25 16:16:30+0000,14575,AXM823,3.07291,101.48209,346,165
75014b,2017-11-25 16:16:29+0000,14600,AXM823,3.07379,101.48183,346,165
75014b,2017-11-25 16:16:28+0000,14650,AXM823,3.07887,101.48052,346,165
75014b,2017-11-25 16:16:27+0000,14650,AXM823,3.07887,101.48052,346,165
75014b,2017-11-25 16:16:26+0000,14650,AXM823,3.07887,101.48052,346,165
75014b,2017-11-25 16:16:25+0000,14700,AXM823,3.08586,101.47872,346,165
75014b,2017-11-25 16:16:24+0000,14700,AXM823,3.08586,101.47872,346,165
75014b,2017-11-25 16:16:22+0000,14700,AXM823,3.08586,101.47872,345,165
75014b,2017-11-25 16:16:21+0000,14725,AXM823,3.08586,101.47872,344,165
75014b,2017-11-25 16:16:20+0000,14725,AXM823,3.08743,101.47834,344,165
75014b,2017-11-25 16:16:19+0000,14750,AXM823,3.08888,101.47797,344,165
75014b,2017-11-25 16:16:18+0000,14775,AXM823,3.09032,101.47759,344,165
75014b,2017-11-25 16:16:17+0000,14775,AXM823,3.09181,101.47721,344,165
75014b,2017-11-25 16:16:16+0000,14800,AXM823,3.09357,101.47676,344,165
75014b,2017-11-25 16:16:15+0000,14825,AXM823,3.10983,101.47262,344,165
75014b,2017-11-25 16:16:14+0000,14850,AXM823,3.10983,101.47262,344,165
75014b,2017-11-25 16:16:13+0000,14950,AXM823,3.10983,101.47262,344,165
75014b,2017-11-25 16:16:12+0000,14950,AXM823,3.10983,101.47262,344,165
75014b,2017-11-25 16:16:11+0000,14950,AXM823,3.10983,101.47262,344,165
75014b,2017-11-25 16:16:10+0000,14950,AXM823,3.10983,101.47262,344,165
75014b,2017-11-25 16:16:09+0000,14950,AXM823,3.10983,101.47262,344,165
75014b,2017-11-25 16:16:08+0000,14950,AXM823,3.10983,101.47262,344,165
75014b,2017-11-25 16:16:07+0000,14950,AXM823,3.10983,101.47262,344,165
75014b,2017-11-25 16:16:06+0000,14975,AXM823,3.10983,101.47262,344,165
75014b,2017-11-25 16:16:05+0000,15000,AXM823,3.11146,101.47219,344,165
75014b,2017-11-25 16:16:04+0000,15025,AXM823,3.11374,101.47162,344,165
75014b,2017-11-25 16:16:03+0000,15025,AXM823,3.11458,101.4714,344,165
75014b,2017-11-25 16:16:02+0000,15050,AXM823,3.12209,101.46949,343,165
75014b,2017-11-25 16:16:00+0000,15125,AXM823,3.12209,101.46949,343,165
75014b,2017-11-25 16:15:59+0000,15125,AXM823,3.12209,101.46949,343,165
75014b,2017-11-25 16:15:58+0000,15125,AXM823,3.12209,101.46949,343,165
75014b,2017-11-25 16:15:57+0000,15125,AXM823,3.12896,101.46774,343,165
75014b,2017-11-25 16:15:56+0000,15175,AXM823,3.12896,101.46774,343,165
75014b,2017-11-25 16:15:55+0000,15175,AXM823,3.12896,101.46774,343,165
75014b,2017-11-25 16:15:54+0000,15175,AXM823,3.12896,101.46774,343,165
75014b,2017-11-25 16:15:53+0000,15200,AXM823,3.1425,101.46428,343,165
75014b,2017-11-25 16:15:52+0000,15200,AXM823,3.1425,101.46428,343,165
75014b,2017-11-25 16:15:51+0000,15275,AXM823,3.1425,101.46428,342,165
75014b,2017-11-25 16:15:50+0000,15275,AXM823,3.1425,101.46428,342,165
75014b,2017-11-25 16:15:49+0000,15275,AXM823,3.1425,101.46428,342,165
75014b,2017-11-25 16:15:48+0000,15325,AXM823,3.1425,101.46428,342,165
75014b,2017-11-25 16:15:47+0000,15325,AXM823,3.1425,101.46428,342,165
75014b,2017-11-25 16:15:46+0000,15325,AXM823,3.1425,101.46428,342,165
75014b,2017-11-25 16:15:45+0000,15325,AXM823,3.1425,101.46428,342,165
75014b,2017-11-25 16:15:44+0000,15425,AXM823,3.15317,101.46153,341,165
75014b,2017-11-25 16:15:43+0000,15425,AXM823,3.15317,101.46153,341,165
75014b,2017-11-25 16:15:42+0000,15425,AXM823,3.15317,101.46153,341,165
75014b,2017-11-25 16:15:41+0000,15425,AXM823,3.15317,101.46153,341,165
75014b,2017-11-25 16:15:39+0000,15425,AXM823,3.15317,101.46153,341,165
75014b,2017-11-25 16:15:38+0000,15425,AXM823,3.15317,101.46153,341,165
75014b,2017-11-25 16:15:37+0000,15450,AXM823,3.1555,101.46098,341,165
75014b,2017-11-25 16:15:36+0000,15450,AXM823,3.1555,101.46098,341,165
75014b,2017-11-25 16:15:35+0000,15475,AXM823,3.15715,101.46056,341,165
75014b,2017-11-25 16:15:34+0000,15475,AXM823,3.15802,101.46032,341,165
75014b,2017-11-25 16:15:33+0000,15500,AXM823,3.16025,101.45978,341,165
75014b,2017-11-25 16:15:32+0000,15550,AXM823,3.1649,101.4586,341,165
75014b,2017-11-25 16:15:31+0000,15550,AXM823,3.1649,101.4586,341,165
75014b,2017-11-25 16:15:30+0000,15550,AXM823,3.1649,101.4586,341,165
75014b,2017-11-25 16:15:29+0000,15575,AXM823,3.16635,101.45823,341,165
75014b,2017-11-25 16:15:28+0000,15575,AXM823,3.17001,101.4573,341,165
75014b,2017-11-25 16:15:27+0000,15600,AXM823,3.17001,101.4573,341,165
75014b,2017-11-25 16:15:26+0000,15625,AXM823,3.17137,101.45694,341,165
75014b,2017-11-25 16:15:25+0000,15625,AXM823,3.17294,101.45655,342,165
75014b,2017-11-25 16:15:24+0000,15700,AXM823,3.18706,101.45296,342,165
75014b,2017-11-25 16:15:23+0000,15700,AXM823,3.18706,101.45296,342,165
75014b,2017-11-25 16:15:22+0000,15700,AXM823,3.18706,101.45296,342,165
75014b,2017-11-25 16:15:21+0000,15775,AXM823,3.18706,101.45296,343,165
75014b,2017-11-25 16:15:20+0000,15775,AXM823,3.18706,101.45296,343,165
75014b,2017-11-25 16:15:19+0000,15775,AXM823,3.18706,101.45296,343,165
75014b,2017-11-25 16:15:17+0000,15775,AXM823,3.18706,101.45296,343,165
75014b,2017-11-25 16:15:16+0000,15775,AXM823,3.18706,101.45296,343,165
75014b,2017-11-25 16:15:15+0000,15775,AXM823,3.18706,101.45296,344,165
75014b,2017-11-25 16:15:14+0000,15800,AXM823,3.18878,101.4525,344,165
75014b,2017-11-25 16:15:13+0000,15850,AXM823,3.19679,101.4505,344,165
75014b,2017-11-25 16:15:12+0000,15850,AXM823,3.19679,101.4505,344,165
75014b,2017-11-25 16:15:11+0000,15850,AXM823,3.19679,101.4505,345,165
75014b,2017-11-25 16:15:10+0000,15875,AXM823,3.19679,101.4505,345,165
75014b,2017-11-25 16:15:09+0000,15925,AXM823,3.20421,101.44859,345,165
75014b,2017-11-25 16:15:08+0000,15925,AXM823,3.20421,101.44859,346,165
75014b,2017-11-25 16:15:07+0000,15925,AXM823,3.20421,101.44859,346,165
75014b,2017-11-25 16:15:06+0000,15925,AXM823,3.20421,101.44859,346,165
75014b,2017-11-25 16:15:05+0000,15950,AXM823,3.20421,101.44859,346,165
75014b,2017-11-25 16:15:04+0000,15975,AXM823,3.20499,101.44841,348,165
75014b,2017-11-25 16:15:03+0000,15975,AXM823,3.20663,101.44799,349,165
75014b,2017-11-25 16:15:02+0000,16100,AXM823,3.21839,101.44501,349,165
75014b,2017-11-25 16:15:01+0000,16100,AXM823,3.21839,101.44501,349,165
75014b,2017-11-25 16:15:00+0000,16100,AXM823,3.21839,101.44501,349,165
75014b,2017-11-25 16:14:59+0000,16100,AXM823,3.21839,101.44501,349,165
75014b,2017-11-25 16:14:58+0000,16100,AXM823,3.21839,101.44501,349,165
75014b,2017-11-25 16:14:56+0000,16100,AXM823,3.21839,101.44501,349,165
75014b,2017-11-25 16:14:55+0000,16100,AXM823,3.21839,101.44501,349,165
75014b,2017-11-25 16:14:54+0000,16125,AXM823,3.21986,101.44459,349,165
75014b,2017-11-25 16:14:53+0000,16225,AXM823,3.23096,101.44179,350,165
75014b,2017-11-25 16:14:52+0000,16225,AXM823,3.23096,101.44179,350,165
75014b,2017-11-25 16:14:51+0000,16225,AXM823,3.23096,101.44179,350,165
75014b,2017-11-25 16:14:50+0000,16225,AXM823,3.23096,101.44179,350,165
75014b,2017-11-25 16:14:49+0000,16225,AXM823,3.23096,101.44179,350,165
75014b,2017-11-25 16:14:48+0000,16225,AXM823,3.23096,101.44179,350,165
75014b,2017-11-25 16:14:47+0000,16325,AXM823,3.23985,101.43951,350,165
75014b,2017-11-25 16:14:46+0000,16325,AXM823,3.23985,101.43951,350,165
